Summary data collected by the Greenhouse Gas Reporting Program,,,,,,,,,,,,,,,,,,,,,,,
This data was reported to EPA by facilities as of 8/12/2022,,,,,,,,,,,,,,,,,,,,,,,
All emissions data is presented in units of metric tons of carbon dioxide equivalent using GWP's from IPCC's AR4 (see FAQs tab).,,,,,,,,,,,,,,,,,,,,,,,
Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Latest Reported Industry Type (subparts),Latest Reported Industry Type (sectors),2021 Total reported direct emissions,2020 Total reported direct emissions,2019 Total reported direct emissions,2018 Total reported direct emissions,2017 Total reported direct emissions,2016 Total reported direct emissions,2015 Total reported direct emissions,2014 Total reported direct emissions,2013 Total reported direct emissions,2012 Total reported direct emissions,2011 Total reported direct emissions
1012763,110071084624,Denbury Onshore LLC 515 Powder River Gathering,515 - Powder River Basin,Plano,TX,75024,"5851 Legacy Circle, Suite 1200",COLLIN COUNTY,33.08074,-96.82162,211120,W-GB,40527.6,45623.7,40012.3,35306.7,32396.5,33082.2,,,,,
1013748,,Denbury Onshore LLC 530 Wind River GB,530 - Wind River Basin,Plano,TX,75024,"5851 Legacy Circle, Suite 1200",,35.46716,-97.517745,211120,W-GB,79185.5,47260.4,48658.5,,,,,,,,
1012286,110070082223,Denver Basin - G&B - AAPG Province 540,540 - Denver Basin,Denver,CO,80202,1099 18th St. #1800,DENVER COUNTY,39.74933,-104.99275,211130,W-GB,540481.4,587215.9,560040.1,393099.9,377247.4,467228.5,,,,,
1012464,,"Divide Creek Gathering System, LLC",595 - Piceance Basin,Silt,CO,81652,2322 Divide Creek Rd,,39.4967167,-107.6452085,213112,W-GB,28006.1,25519.2,28317.4,32408.4,28641.7,33473.4,,,,,
1012142,110071099364,Dominion Energy Ohio - Appalachian Basin (Gath),160 - Appalachian Basin,Cleveland,OH,44103,1201 East 55th St.,CUYAHOGA COUNTY,41.526646,-81.650884,486210,W-GB,95433.1,81550.1,91795.8,96004.2,96778.0,56731.0,,,,,
1012486,110043783064,Dominion Energy Wexpro - Green River Basin (Gath),535 - Green River Basin,Salt Lake City,UT,84101,1140 West 200 South,SALT LAKE COUNTY,40.76497,-111.92439,486210,W-GB,47862.4,75600.7,28042.8,34730.1,24363.1,28853.9,,,,,
1012453,,Dugan Production Corp-San Juan Basin G&B,580 - San Juan Basin,Famington,NM,87499,709 E. Murray Drive,,36.2699403,-108.1903059,211130,W-GB,9244.2,71120.5,41686.9,42058.8,41482.9,53706.9,,,,,
1012438,110071161927,Durango Midstream - Anadarko Basin Gathering & Boosting,360 - Anadarko Basin,The Woodlands,TX,77380,"2002 Timberloch Place, Suite 110",MONTGOMERY COUNTY,30.15855,-95.462193,486210,W-GB,1060.9,1268.5,10629.9,46394.6,38202.2,32980.9,,,,,
1012432,110071161847,Durango Midstream - Permian Basin Gathering & Boosting,430 - Permian Basin,The Woodlands,TX,77380,,LEA COUNTY,32.8146,-103.7705,486210,W-GB,176835.3,194285.8,141716.0,117141.4,116424.5,124267.6,,,,,
1012455,110071161927,Durango Midstream - Sedgwick Basin Gathering & Boosting,375 - Sedgwick Basin,The Woodlands,TX,77380,"2002 Timberloch Place, Suite 110",MONTGOMERY COUNTY,30.15855,-95.462193,486210,W-GB,74601.5,60725.3,57618.2,56655.7,57106.8,63071.7,,,,,
1012753,110071162130,"E2 Appalachian Compression, LLC G&B-160-Appalachian Basin",160 - Appalachian Basin,Dallas,TX,75201,1722 Routh St Suite 1300,DALLAS COUNTY,32.79138,-96.7957,486210,W-GB,141562.6,170429.2,176772.3,256870.2,248357.0,339722.7,,,,,
1012736,110071162130,"E2 Ohio Compression, LLC G&B-160A-Appalachian Basin EOA",160A - Appalachian Basin (Eastern Overthrust Area),Dallas,TX,75201,1722 Routh St Suite 1300,DALLAS COUNTY,32.79138,-96.7957,486210,W-GB,37920.9,52186.2,47440.7,87739.0,135496.3,196315.7,,,,,
1012676,,ECMV Gathering and Compression,430 - Permian Basin,Pecos,TX,79772,49 County Road 419,,31.3511246,-103.6362715,211130,W-GB,752808.6,822909.1,1118689.1,688654.5,309993.3,170427.6,,,,,
1012508,110070082334,EGG 345 Arkoma GB,345 - Arkoma Basin,Oklahoma City,OK,73100,"499 W. Sheridan, Suite 1500",OKLAHOMA COUNTY,35.46646,-97.52124,486210,W-GB,93913.1,127422.3,142614.7,136762.8,128976.0,125765.3,,,,,
1012491,110071162487,EGG 350 South Oklahoma Folded Belt GB,350 - South Oklahoma Folded Belt,Oklahoma City,OK,73100,"499 W. Sheridan, Suite 1500",OKLAHOMA COUNTY,35.46646,-97.52124,486210,W-GB,355421.3,295243.1,285358.7,281448.8,311593.0,219181.7,,,,,
1012650,110070082334,EGG 355 Chautauqua Platform GB,355 - Chautauqua Platform,Oklahoma City,OK,73100,"499 W. Sheridan, Suite 1500",OKLAHOMA COUNTY,35.46646,-97.52124,486210,W-GB,28435.7,,,,,3554.4,,,,,
1012518,110070082334,EGG 360 Anadarko GB,360 - Anadarko Basin,Oklahoma City,OK,73100,"499 W. Sheridan, Suite 1500",OKLAHOMA COUNTY,35.46901,-97.51645,486210,W-GB,1039849.2,1112896.1,1350473.2,1122658.8,1281244.7,761873.3,,,,,
1012533,110070082339,EMP 230 Arkla GB,230 - Arkla Basin,Oklahoma City,OK,73100,"499 W. Sheridan, Suite 1500",OKLAHOMA COUNTY,35.46646,-97.52124,486210,W-GB,64264.9,87809.3,76759.2,80106.9,78284.9,101640.1,,,,,
1012570,110070716076,EMP 260 East Texas GB,260 - East Texas Basin,Oklahoma City,OK,73100,"499 W. Sheridan, Suite 1500",OKLAHOMA COUNTY,35.46646,-97.52124,486210,W-GB,28981.6,36454.6,53807.7,58978.3,78807.8,121907.5,,,,,
1012591,110070082339,EMP 345 Arkoma GB,345 - Arkoma Basin,Oklahoma City,OK,73100,"499 W. Sheridan, Suite 1500",OKLAHOMA COUNTY,35.46646,-97.52124,486210,W-GB,440330.6,383982.8,376693.3,419045.8,603787.3,675298.8,,,,,
1012592,110070082339,EMP 360 Anadarko GB,360 - Anadarko Basin,Oklahoma City,OK,73100,"499 W. Sheridan, Suite 1500",OKLAHOMA COUNTY,35.46646,-97.52124,486210,W-GB,32770.0,27722.5,31375.1,41903.1,46519.1,31504.2,,,,,
1013127,110070209439,EOG Resources 575 Uinta Basin Gathering & Boosting,575 - Uinta Basin,Houston,TX,77002,1111 Bagby Street,HARRIS COUNTY,29.75894,-95.37096,211120,W-GB,9471.1,6344.1,24076.0,43611.5,36674.6,,,,,,
1013709,110070209439,EOG Resources Inc. 515 Powder River Basin Gathering and Boosting,515 - Powder River Basin,Houston,TX,77002,1111 Bagby Street,HARRIS COUNTY,29.75894,-95.37096,211120,W-GB,131317.3,55748.6,37044.7,,,,,,,,
1012710,110070082465,"EOG Resources, Inc. 220 Gulf Coast Basin Gathering & Boosting","220 - Gulf Coast Basin (LA, TX)",Houston,TX,77002,"1111 Bagby Street, Sky Lobby 2",HARRIS COUNTY,29.75894,-95.37096,211120,W-GB,696160.6,742903.6,703718.2,862450.6,510727.1,637900.7,,,,,
1008984,110034207481,"EOG Resources, Inc. 355 Chautauqua Platform Gathering & Boosting",355 - Chautauqua Platform,Houston,TX,77002,1111 Bagby St. Sky Lobby 2,HARRIS COUNTY,29.75894,-95.37096,211120,W-GB,57089.2,65783.1,32624.4,,,,,,,,
1012784,110070082465,"EOG Resources, Inc. 360 Anadarko Basin Gathering & Boosting",360 - Anadarko Basin,Houston,TX,77002,"1111 Bagby Street, Sky Lobby 2",HARRIS COUNTY,29.75894,-95.37096,211120,W-GB,20310.0,27590.2,38064.6,,,,,,,,
1012796,110070082465,"EOG Resources, Inc. 420 Fort Worth Syncline Basin Gathering & Boosting",420 - Fort Worth Syncline,Houston,TX,77002,"1111 Bagby Street, Sky Lobby 2",HARRIS COUNTY,29.75894,-95.37096,211120,W-GB,213458.7,153191.2,186435.6,146119.3,163420.4,158222.3,,,,,
1012726,110070082465,"EOG Resources, Inc. 430 Permian Basin Gathering & Boosting",430 - Permian Basin,Houston,TX,77002,"1111 Bagby Street, Sky Lobby 2",HARRIS COUNTY,29.75894,-95.37096,211120,W-GB,1751272.8,1347774.5,974741.9,715123.8,417649.7,348229.4,,,,,
1013710,110070209439,"EOG Resources, Inc. 540 Denver Basin Gathering and Boosting",540 - Denver Basin,Houston,TX,77002,1111 Bagby Street,HARRIS COUNTY,29.75894,-95.37096,211120,W-GB,128806.3,95821.8,74356.0,,,,,,,,
1012783,110070082465,"EOG Resources, Inc.395 Williston Basin Gathering & Boosting",395 - Williston Basin,Houston,TX,77002,"1111 Bagby Street, Sky Lobby 2",HARRIS COUNTY,29.75894,-95.37096,211120,W-GB,79713.2,98072.3,100347.9,74271.5,91148.7,1305.3,,,,,
1012628,110070082375,EP Energy E&P 220 Gulf Coast Basin GB,"220 - Gulf Coast Basin (LA, TX)",Houston,TX,77002,"601 Travis Street, Suite 1400",HARRIS COUNTY,29.76003,-95.36387,211130,W-GB,353270.5,328969.0,556152.5,630160.2,552910.1,2034697.2,,,,,
1012623,110070082375,EP Energy E&P 430 Permian Basin GB,430 - Permian Basin,Houston,TX,77002,"601 Travis Street, Suite 1400",HARRIS COUNTY,29.76003,-95.36387,211130,W-GB,67513.6,84746.8,275051.3,206111.2,130439.0,51629.9,,,,,
1013848,110070082375,EP Energy E&P 575 Uinta Basin GB,575 - Uinta Basin,Houston,TX,77002,"601 Travis Street, Suite 1400",HARRIS COUNTY,29.76003,-95.36387,211130,W-GB,19980.5,8353.1,,,,,,,,,
1012681,110071080245,"EQM Gathering Opco, LLC - Basin 160A - Appalachian Eastern Overthrust - GB",160A - Appalachian Basin (Eastern Overthrust Area),Canonsburg,PA,15317,2200 Energy Drive,,40.442188,-80.000854,211130,W-GB,1000852.1,662028.5,629383.4,593930.6,446705.1,354130.5,,,,,
1012467,110070082306,EQM Olympus Midstream LLC - Basin 160A,160A - Appalachian Basin (Eastern Overthrust Area),Canonsburg,PA,15317,2200 Energy Drive,ALLEGHENY COUNTY,40.336917,-80.136169,211130,W-GB,305350.5,232587.3,205709.5,139133.2,64306.3,34253.9,,,,,
1012471,110070082306,EQM Poseidon Midstream LLC - Basin 160A,160A - Appalachian Basin (Eastern Overthrust Area),Canonsburg,PA,15317,2200 Energy Drive,ALLEGHENY COUNTY,40.336917,-80.136169,211130,W-GB,,244179.6,252903.9,279957.4,237841.6,131601.9,,,,,
1012601,110070082394,"EQT Gathering, LLC - Basin 160 - Appalachian - GB",160 - Appalachian Basin,Pittsburgh,PA,15222,"625 Liberty Avenue, Suite 1700",ALLEGHENY COUNTY,40.442188,-80.000854,211111,W-GB,,,,,393074.7,425080.0,,,,,
1012637,110070082394,"EQT Gathering, LLC - Basin 160A - Appalachian Eastern Overthrust - GB",160A - Appalachian Basin (Eastern Overthrust Area),Pittsburgh,PA,15222,"625 Liberty Avenue, Suite 1700",ALLEGHENY COUNTY,40.442188,-80.000854,211130,W-GB,,,21279.8,23082.3,168815.8,158879.9,,,,,
1012602,110071080245,EQT Production - Basin 160A - Appalachian Eastern Overthrust - GB,160A - Appalachian Basin (Eastern Overthrust Area),Pittsburgh,PA,15222,"625 Liberty Avenue, Suite 1700",ALLEGHENY COUNTY,40.442188,-80.000854,211130,W-GB,54599.6,48719.7,59058.8,50601.7,98181.5,65828.4,,,,,
1013058,110070716076,ETGP 260 East Texas GB,260 - East Texas Basin,Oklahoma City,OK,73100,"499 W. Sheridan, Suite 1500",OKLAHOMA COUNTY,35.46646,-97.52124,486210,W-GB,39381.6,41725.0,47696.5,50693.3,51755.7,,,,,,
1013049,110070209454,"EXCO Appalachia Midstream, LLC",160A - Appalachian Basin (Eastern Overthrust Area),Kittanning,PA,16201,"13488 State Route 422, STE 1",ARMSTRONG COUNTY,40.80077,-79.48504,211130,W-GB,31543.4,31637.6,36057.6,35938.9,36674.3,30081.3,,,,,
1012696,,East Texas Basin 260,260 - East Texas Basin,Houston,TX,77010,"1501 McKinney Street, Suite 600",,29.7547069403885,-95.3602830603396,211130,W-GB,191841.1,212894.3,200331.5,244995.3,233776.4,254618.8,,,,,
1012140,110071162392,Eastern Gas Transmission and Storage - Appalachian Basin (Eastern Overthrust Area) (Gath),160A - Appalachian Basin (Eastern Overthrust Area),Bridgeport,WV,26330,925 White Oaks Blvd,HARRISON COUNTY,39.33367,-80.23478,486210,W-GB,61122.5,36875.5,50647.9,79450.6,65088.0,75472.9,,,,,
1013975,110070930990,Elevate East Texas - Carthage G&B Basin 240,260 - East Texas Basin,Dallas,TX,75201,"2200 Ross Avenue, Suite 4600E",DALLAS COUNTY,32.7892477513231,-96.7969624398907,211130,W-GB,90310.9,68269.4,,,,,,,,,
1013411,110034204073,Elevate Midstream 260 East Texas Basin,260 - East Texas Basin,Houston,TX,77002,"1415 Louisiana, Suite 3400",HARRIS COUNTY,29.75507,-95.37031,486210,W-GB,,,,40872.7,,,,,,,
1012731,110071162257,EnLink Anadarko #360-G&B,360 - Anadarko Basin,Bridgeport,TX,76426,1209 County Road 1304,WISE COUNTY,33.22345,-97.7372,213112,W-GB,157116.0,150967.0,253612.4,225778.5,390898.6,347686.1,,,,,
1012768,110071161833,"EnLink Midstream Services, LLC G&B 420 - Fort Worth Syncline",420 - Fort Worth Syncline,Dallas,TX,75201,"2501 Cedar Springs Road, Suite 100",DALLAS COUNTY,32.79866,-96.80541,486210,W-GB,279769.7,285368.2,280918.8,381356.7,429362.1,791860.4,,,,,
1012804,110071161833,"EnLink North Texas Gathering, LP G&B 415 - Strawn Basin",415 - Strawn Basin,Dallas,TX,75201,"2501 Cedar Springs Road, Suite 100",DALLAS COUNTY,32.79866,-96.80541,486210,W-GB,94015.3,141066.5,154921.4,118787.7,175142.4,202200.1,,,,,
1012811,110071161833,"EnLink North Texas Gathering, LP G&B 420 - Fort Worth Syncline",420 - Fort Worth Syncline,Dallas,TX,75201,"2501 Cedar Springs Road, Suite 100",DALLAS COUNTY,32.79866,-96.80541,486210,W-GB,81092.4,91626.2,111333.4,52187.5,115168.2,126397.9,,,,,
1012812,110071161833,"EnLink North Texas Gathering, LP G&B 430 - Permian Basin",430 - Permian Basin,Dallas,TX,75201,"2501 Cedar Springs Road, Suite 100",DALLAS COUNTY,32.79866,-96.80541,486210,W-GB,414457.1,190204.7,201967.2,313971.8,220403.5,224895.4,,,,,
1012831,110070069861,Encana Oil & Gas - Piceance Gathering,595 - Piceance Basin,Denver,CO,80202,"370 17th Street, Suite 1700",DENVER COUNTY,39.74369,-104.98777,211111,W-GB,,,,,,98170.9,,,,,
1012395,110070082259,Energy Transfer 160A - Appalachian Basin,160A - Appalachian Basin (Eastern Overthrust Area),Dallas,TX,75225,8111 Westchester Drive,DALLAS COUNTY,32.861516,-96.806516,486210,W-GB,471962.0,478972.5,405812.1,468730.0,413209.6,335163.9,,,,,
1012392,110070082259,Energy Transfer 220 - Gulf Coast Basin,"220 - Gulf Coast Basin (LA, TX)",Dallas,TX,75225,8111 Westchester Drive,DALLAS COUNTY,32.861516,-96.806516,486210,W-GB,1076064.9,1056577.7,1241768.6,1268928.1,1362633.5,1202242.8,,,,,
1012393,110070082259,Energy Transfer 230 - Arkla Basin,230 - Arkla Basin,Dallas,TX,75225,8111 Westchester Drive,DALLAS COUNTY,32.861516,-96.806516,486210,W-GB,254829.7,294135.7,341061.1,305518.9,317873.0,365485.3,,,,,
1012383,110070082259,Energy Transfer 260 - East Texas Basin,260 - East Texas Basin,Dallas,TX,75225,8111 Westchester Drive,DALLAS COUNTY,32.861516,-96.806516,486210,W-GB,67787.4,64225.4,51258.4,64163.0,79935.8,96920.6,,,,,
1012387,110070082259,Energy Transfer 355 - Chautaugua Platform,355 - Chautauqua Platform,Dallas,TX,75225,8111 Westchester Drive,DALLAS COUNTY,32.861516,-96.806516,486210,W-GB,25521.5,31030.1,27021.7,84709.6,41478.4,57585.2,,,,,
1012388,110070082259,Energy Transfer 360 - Anadarko Basin,360 - Anadarko Basin,Dallas,TX,75225,8111 Westchester Drive,DALLAS COUNTY,32.861516,-96.806516,486210,W-GB,686889.0,839588.8,863849.8,903775.4,1051132.4,1288460.7,,,,,
1012397,110070082259,Energy Transfer 400 - Ouachita Folded Belt,400 - Ouachita Folded Belt,Dallas,TX,75225,8111 Westchester Drive,DALLAS COUNTY,32.861516,-96.806516,486210,W-GB,52245.2,,,,,,,,,,
1012385,110070082259,Energy Transfer 415 - Strawn Basin,415 - Strawn Basin,Dallas,TX,75225,8111 Westchester Drive,DALLAS COUNTY,32.861516,-96.806516,486210,W-GB,58109.0,60863.6,69596.9,84304.2,76573.7,80397.2,,,,,
1012386,110070082259,Energy Transfer 420 - Fort Worth Syncline,420 - Fort Worth Syncline,Dallas,TX,75225,8111 Westchester Drive,DALLAS COUNTY,32.861516,-96.806516,486210,W-GB,52008.1,60119.9,60645.3,72780.7,47371.9,48187.6,,,,,
1012390,110070082259,Energy Transfer 430 - Permian Basin,430 - Permian Basin,Dallas,TX,75225,8111 Westchester Drive,DALLAS COUNTY,32.861516,-96.806516,486210,W-GB,1285810.4,1354977.9,1319814.0,1178319.5,1206334.4,1131930.5,,,,,
1013124,110043477573,Enervest Operating L.L.C. 415 Strawn Basin G&B,415 - Strawn Basin,Houston,TX,77002,"1001 Fannin Street, Suite 800",HARRIS COUNTY,29.75608,-95.36433,211130,W-GB,131931.2,166287.3,174436.4,21893.4,176665.8,,,,,,
1012669,110043477573,"Enervest Operating, L.L.C. 160 Appalachian Basin G&B",160 - Appalachian Basin,Houston,TX,77002,"1001 Fannin Street, Suite 800",HARRIS COUNTY,29.75608,-95.36433,211130,W-GB,,9890.7,10570.9,9543.8,12021.0,27968.0,,,,,
1012705,110043477573,"Enervest Operating, L.L.C. 160A Appalachian Basin (Eastern Overthrust area) G&B",160A - Appalachian Basin (Eastern Overthrust Area),Houston,TX,77002,"1001 Fannin Street, Suite 800",HARRIS COUNTY,29.75608,-95.36433,211130,W-GB,197536.4,318038.0,162355.2,146523.3,163459.2,137763.9,,,,,
1012335,,Ensign Gulf Coast Basin-Gathering & Boosting,"220 - Gulf Coast Basin (LA, TX)",Pawnee,TX,78145,5911 CR 136,,28.6516366,-98.0008447,211120,W-GB,140949.8,135233.0,117256.5,130504.7,74158.1,45837.0,,,,,
1012478,110054084959,Enterprise Products Operating LLC 220 Gulf Coast Basin,"220 - Gulf Coast Basin (LA, TX)",Houston,TX,77002,1100 Louisiana Street,HARRIS COUNTY,29.7574,-95.36843,486210,W-GB,465488.7,495514.0,482099.5,447925.0,481207.6,542130.9,,,,,
1012520,110054084959,Enterprise Products Operating LLC 230 Arkla Basin,230 - Arkla Basin,Houston,TX,77002,1100 Louisiana Street,HARRIS COUNTY,29.7574,-95.36843,486210,W-GB,12787.5,10874.4,15853.3,21266.4,20723.5,35205.1,,,,,
1012487,110054084959,Enterprise Products Operating LLC 260 East Texas Basin,260 - East Texas Basin,Houston,TX,77002,1100 Louisiana Street,HARRIS COUNTY,29.7574,-95.36843,486210,W-GB,97191.6,65108.9,109263.6,114712.0,120428.4,58277.1,,,,,
1012492,110054084959,Enterprise Products Operating LLC 430 Permian Basin,430 - Permian Basin,Houston,TX,77002,1100 Louisiana Street,HARRIS COUNTY,29.7574,-95.36843,486210,W-GB,252490.5,272354.7,271073.2,218666.7,219142.3,300787.9,,,,,
1012524,110054084959,Enterprise Products Operating LLC 535 Green River Basin,535 - Green River Basin,Houston,TX,77002,1100 Louisiana Street,HARRIS COUNTY,29.7574,-95.36843,486210,W-GB,326259.9,412463.8,471854.5,504830.6,462101.6,534060.9,,,,,
1012468,110054084959,Enterprise Products Operating LLC 580 San Juan Basin,580 - San Juan Basin,Houston,TX,77002,1100 Louisiana Street,HARRIS COUNTY,29.7574,-95.36843,486210,W-GB,604086.3,728421.7,717842.2,743154.1,730161.4,693599.1,,,,,
1013675,110054084959,Enterprise Products Operating LLC 595 Piceance Basin,595 - Piceance Basin,Houston,TX,77002,1100 Louisiana Street,HARRIS COUNTY,29.7574,-95.36843,486210,W-GB,42616.0,29947.2,37814.5,,,,,,,,
1012733,110070082470,EnverVest Operating L.L.C.- 305 Michigan G&B,305 - Michigan Basin,Houston,TX,77002,"1001 Fannin Street, Suite 800",HARRIS COUNTY,29.75608,-95.36433,211130,W-GB,,,66000.8,71257.0,82242.2,79149.5,,,,,
1012687,110043477573,EnverVest Operating L.L.C.- 430 Permian basin G&B,430 - Permian Basin,Houston,TX,77002,"1001 Fannin Street, Suite 800",HARRIS COUNTY,29.75608,-95.36433,211130,W-GB,240679.7,205503.5,211342.9,62587.4,290654.0,305550.8,,,,,
1013801,110070878884,"Equitrans, LP - Equitrans Gathering",160A - Appalachian Basin (Eastern Overthrust Area),Canonsburg,PA,15317,2200 Energy Drive,ALLEGHENY COUNTY,40.336917,-80.136169,211130,W-GB,47164.5,46287.1,53056.6,85606.2,85498.1,,,,,,
1011702,110064007541,"Eureka Midstream, LLC",160A - Appalachian Basin (Eastern Overthrust Area),Marietta,OH,45750,27710 State Route 7,WASHINGTON COUNTY,39.5410499,-80.6618014,211130,W-GB,2014916.6,173588.1,119634.2,111479.9,59857.5,58099.5,,,,,
1012298,,"Evergreen Natural Resources, LLC. Las Vegas-Raton",455 - Las Vegas-Raton Basin,Trinidad,CO,81082,27000 Highway 12,,37.1583021,-104.5655273,211130,W-GB,221797.5,226640.6,252275.0,275533.1,296086.7,321905.0,,,,,
1012459,,ExxonMobil 535 Green River GB (LaBArge Gathering & Boosting),535 - Green River Basin,LaBarge,WY,83123,13 miles NW of LaBarge,,42.251572,-110.2593928,211130,W-GB,42044.8,61864.0,28447.1,32602.7,36443.8,56116.5,,,,,
1012498,110071162413,FL Rich Gas Services,"220 - Gulf Coast Basin (LA, TX)",Dallas,TX,75201,1717 Main Street Suite 5200,DALLAS COUNTY,32.78123,-96.79642,211130,W-GB,52330.9,61678.8,62564.7,63678.5,73475.3,,,,,,
1014227,110071194505,Formentera Anadarko G&B,360 - Anadarko Basin,Austin,TX,78701,"303 Colorado St., Suite 2050",TRAVIS COUNTY,30.265668,-97.745153,211120,W-GB,95916.9,,,,,,,,,,
1012841,110071162298,Foundation Energy Management 540 DJ Basin G & B,540 - Denver Basin,Dallas,TX,75248,"16000 Dallas Parkway, Suite 875",DALLAS COUNTY,32.96615,-96.82104,211130,W-GB,56012.6,59803.5,64946.9,70493.6,42165.4,39600.4,,,,,
1014416,110071232161,Four Winds Midstream - Arkoma - Basin 345,345 - Arkoma Basin,Coalgate,OK,74538,,COAL COUNTY,34.583851,-96.224254,211120,W-GB,31335.5,,,,,,,,,,
1012611,110070082400,Four Winds Midstream - Basin 345,345 - Arkoma Basin,Tulsa,OK,74136,"1323 E. 71st Street, Suite 400",TULSA COUNTY,36.06076,-95.97435,211130,W-GB,,,,66327.7,68164.6,69542.0,,,,,
1012907,110070209509,Four Winds Midstream - Basin 355,355 - Chautauqua Platform,Tulsa,OK,74136,"1323 E. 71st Street, Suite 400",TULSA COUNTY,36.06076,-95.97435,211130,W-GB,,,,28496.6,41347.1,,,,,,
1014417,110071232162,Four Winds Midstream - Chautauqua - Basin 355,355 - Chautauqua Platform,Wetumka,OK,74883,,HUGHES COUNTY,35.157421,-96.126625,211120,W-GB,39929.8,,,,,,,,,,
1012626,,GATHERING/BOOSTING SAN JUAN BASIN 580,580 - San Juan Basin,NAVAJO DAM,NM,87419,FOREST RD 218,,36.8599119,-107.6215321,211130,W-GB,21971.2,18542.3,26090.4,25656.6,30761.1,26165.7,,,,,
1013368,110071162147,Gateway Gathering Station,430 - Permian Basin,Mentone,TX,79754,,LOVING COUNTY,31.931,-103.6267,211130,W-GB,68053.9,68196.6,78042.6,49462.4,,,,,,,
1013745,110070789264,"Gemini Arklatex, LLC",260 - East Texas Basin,Houston,TX,77010,"1221 McKinney Street, Suite 3175",HARRIS COUNTY,29.75643,-95.362408,486210,W-GB,89370.6,81388.8,32652.3,,,,,,,,
1013946,110070931062,Goff Connector 160A Appalachian Basin (Eastern Overthrust Area) GB,160A - Appalachian Basin (Eastern Overthrust Area),Sewickley,PA,15143,"417 Thorn St., Suite 301",ALLEGHENY COUNTY,40.53969,-80.18231,211130,W-GB,23824.9,32753.7,,,,,,,,,
1013892,110070930998,Grand Slam Central Delivery Point,430 - Permian Basin,pecos,TX,79772,,REEVES COUNTY,31.8596,-104.01947,486210,W-GB,34730.6,65371.3,,,,,,,,,
1012557,110071162513,"Grayson Mill Operating, LLC - Midstream",395 - Williston Basin,Houston,TX,77024,840 W Sam Houston Pkwy N. Suite 300,HARRIS COUNTY,29.7817014421293,-95.6058451602281,486110,W-GB,55873.9,59912.9,63448.4,53770.1,48702.0,53129.1,,,,,
1013738,110070789266,Great Salt Plains MIdstream,360 - Anadarko Basin,Oklahoma CIty,OK,73134,"14000 Quail Springs Parkway, Suite 5500",OKLAHOMA COUNTY,35.612122,-97.575267,211130,W-GB,24127.8,20993.9,38996.1,,,,,,,,
1012341,110070082242,Green River Basin - G&B - AAPG Province 535,535 - Green River Basin,Denver,CO,80202,1099 18th St. #1800,DENVER COUNTY,39.74933,-104.99275,211130,W-GB,181461.4,93595.8,140280.2,131227.9,102784.0,157826.4,,,,,
1014395,,Greylock Midstream LLC,160A - Appalachian Basin (Eastern Overthrust Area),Charleston,WV,25311,500 Corporate Landing,,38.361304158617,-81.5970351447448,211130,W-GB,65797.3,,,,,,,,,,
1012377,110071161846,Grizzly Piceance Basin G&B (595),595 - Piceance Basin,Houston,TX,77050,"5847 San Felipe, Suite 3000",HARRIS COUNTY,29.74993,-95.48193,211130,W-GB,,62562.3,54819.0,52368.9,51124.8,60418.7,,,,,
1012747,110070082478,Grizzly Wind River Basin G&B (530),530 - Wind River Basin,Houston,TX,77057,"5847 San Felipe, Suite 3000",HARRIS COUNTY,29.74993,-95.48193,211130,W-GB,,,17411.7,19122.5,30862.1,29934.3,,,,,
1012700,110056361930,Gulf Coast Basin 220,"220 - Gulf Coast Basin (LA, TX)",Houston,TX,77010,"1501 McKinney Street, Suite 600",HARRIS COUNTY,29.7574,-95.36843,211130,W-GB,31668.9,,,3967.5,4951.8,5899.6,,,,,
1012198,110071162338,Gulf Coast Basin Gathering & Boosting - AAPG Province 220,"220 - Gulf Coast Basin (LA, TX)",The Woodlands,TX,77380,9950 Woodloch Forest Drive,MONTGOMERY COUNTY,30.16115,-95.45389,211130,W-GB,315082.9,355736.3,427118.8,525847.9,510418.1,1182642.8,,,,,
1012256,110071161821,HEP Pennsylvania Gathering LLC Midstream (160A) Operations,160A - Appalachian Basin (Eastern Overthrust Area),Towanda,PA,18848,37 Fox Chase Drive,BRADFORD COUNTY,41.742637,-76.447847,486210,W-GB,317961.8,279371.9,279371.9,263991.4,217947.9,199548.8,,,,,
1009289,110040089702,Haynesville Gathering-230-Arkla Basin,230 - Arkla Basin,Ringgold,LA,71068,1880 Layfield Road,BIENVILLE PARISH,32.243782,-93.283328,211130,W-GB,237838.2,92423.6,53413.3,,,,,,,,
1012790,110014004273,Hess Corporation - 395 - Williston Basin Gath & Boostn,395 - Williston Basin,Tioga,ND,58852,10340 - 68th Street NW,WILLIAMS COUNTY,48.3465618,-102.9789899,211130,W-GB,231148.4,248371.1,332953.6,327167.5,190497.5,328516.4,,,,,
1012184,110071162524,Hiland Partners Holdings LLC 395 Williston Basin,395 - Williston Basin,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,211130,W-GB,346335.5,351415.7,420944.8,365802.6,312187.0,349224.5,,,,,
1012165,110071162303,"Hilcorp Alaska, LLC 820 Kenai G&B",,Kenai,AK,99611,,KENAI PENINSULA BOROUGH,60.74565,-150.857239,211120,W-GB,65470.6,65523.2,73109.8,74342.6,164317.7,253790.1,,,,,
